-3.49195e-17;-0.570297
-0.245024;-0.578218
-0.529488;-0.52307
-0.81054;-0.33477
-0.931398;0
-0.839707;0.347813
-0.590265;0.588575
-0.284949;0.678548
-3.99311e-17;0.652145
0.282537;0.67919
0.582846;0.583005
0.837047;0.346643
0.92876;1.13737e-16
0.807369;-0.334257
0.525147;-0.520089
0.245762;-0.578218
-0.403708;-0.561392
-0.353943;-0.570297
-0.299912;-0.575578
-0.268367;-0.540997
-0.196083;-0.578218
-0.145119;-0.578218
-0.0951801;-0.572937
-0.047302;-0.570297
0.0471601;-0.570297
0.0953547;-0.575578
0.145613;-0.578218
0.196049;-0.578218
0.28496;-0.575578
0.328592;-0.570297
0.369979;-0.562376
-0.494763;-0.535974
-0.454999;-0.549175
-0.42642;-0.51438
-0.375065;-0.522623
-0.324923;-0.52982
-0.28046;-0.504983
-0.221608;-0.530155
-0.17306;-0.534024
-0.124146;-0.531498
-0.0741264;-0.526824
-0.0237362;-0.525351
0.0263946;-0.525341
0.0774539;-0.528639
0.127178;-0.532939
0.177516;-0.534093
0.228864;-0.53398
0.279377;-0.529534
0.327042;-0.524919
0.382618;-0.523241
0.425347;-0.551682
0.479918;-0.535974
-0.609016;-0.486375
-0.569887;-0.504308
-0.514864;-0.480033
-0.466175;-0.490944
-0.405479;-0.476785
-0.35322;-0.482456
-0.307244;-0.475831
-0.245797;-0.483894
-0.196991;-0.486635
-0.149291;-0.487622
-0.100404;-0.484977
-0.0497154;-0.482506
0.00123785;-0.481785
0.0526677;-0.483659
0.103169;-0.486264
0.152409;-0.48886
0.202143;-0.489715
0.251593;-0.487487
0.301621;-0.482186
0.354293;-0.483833
0.410445;-0.491627
0.452648;-0.500719
0.502098;-0.483748
0.56421;-0.502035
0.608855;-0.48382
-0.69511;-0.44092
-0.653002;-0.465713
-0.598864;-0.446345
-0.550165;-0.453845
-0.489178;-0.443106
-0.438377;-0.446291
-0.380139;-0.438097
-0.329915;-0.434266
-0.274894;-0.441715
-0.223703;-0.440024
-0.174827;-0.441684
-0.125982;-0.441581
-0.0758479;-0.440188
-0.0247669;-0.438967
0.0267322;-0.439662
0.0775561;-0.441052
0.127552;-0.442675
0.176937;-0.444381
0.226253;-0.443663
0.276059;-0.44074
0.329045;-0.440544
0.382299;-0.445826
0.432281;-0.447679
0.478216;-0.448537
0.53825;-0.456498
0.587444;-0.449085
0.650551;-0.461731
0.696387;-0.434964
-0.739959;-0.409241
-0.692507;-0.393393
-0.648663;-0.414366
-0.603917;-0.40185
-0.556639;-0.406226
-0.511539;-0.406405
-0.458373;-0.400349
-0.408481;-0.401323
-0.355521;-0.393107
-0.30094;-0.396896
-0.250905;-0.397347
-0.199934;-0.396068
-0.1505;-0.396963
-0.100748;-0.396918
-0.0503047;-0.396253
0.000814632;-0.396233
0.0516299;-0.396759
0.101971;-0.397616
0.151922;-0.398747
0.201357;-0.399138
0.25116;-0.397786
0.3029;-0.398006
0.355743;-0.400139
0.406269;-0.401639
0.456397;-0.401352
0.507842;-0.410711
0.556367;-0.407272
0.609971;-0.41351
0.652606;-0.409538
0.695627;-0.386752
0.739959;-0.40396
-0.777451;-0.372468
-0.731879;-0.356688
-0.677809;-0.353979
-0.633758;-0.362315
-0.580753;-0.358084
-0.531435;-0.358906
-0.482603;-0.359151
-0.430778;-0.355877
-0.381363;-0.354264
-0.327111;-0.353446
-0.27631;-0.352881
-0.226122;-0.353196
-0.175278;-0.352245
-0.125366;-0.352863
-0.0752796;-0.352867
-0.0247501;-0.352884
0.0258364;-0.352944
0.0762403;-0.353291
0.126454;-0.353931
0.176345;-0.354327
0.226174;-0.354059
0.277155;-0.354431
0.328715;-0.355819
0.379584;-0.356267
0.43;-0.356643
0.482051;-0.360892
0.530078;-0.362328
0.581551;-0.365172
0.629408;-0.362977
0.673863;-0.350956
0.73073;-0.350164
0.775139;-0.369637
-0.835942;-0.299642
-0.765147;-0.31686
-0.710429;-0.312746
-0.656955;-0.310734
-0.608017;-0.316018
-0.555989;-0.313288
-0.505382;-0.313368
-0.455352;-0.313257
-0.404386;-0.310221
-0.353219;-0.311429
-0.301953;-0.309388
-0.251196;-0.309079
-0.200931;-0.309251
-0.150213;-0.308648
-0.100138;-0.309035
-0.0499154;-0.309233
0.00036336;-0.309279
0.0506743;-0.309358
0.100937;-0.309673
0.151041;-0.309941
0.201093;-0.309935
0.251639;-0.310451
0.302535;-0.311366
0.353116;-0.311795
0.40383;-0.311911
0.455315;-0.314421
0.505211;-0.315121
0.555529;-0.318162
0.605062;-0.317232
0.65332;-0.309849
0.70714;-0.309882
0.763832;-0.313219
0.834946;-0.29835
-0.856848;-0.263673
-0.794479;-0.275249
-0.739988;-0.271885
-0.685776;-0.268542
-0.632037;-0.268023
-0.581823;-0.270235
-0.530124;-0.268732
-0.479248;-0.268442
-0.429034;-0.267552
-0.377497;-0.266933
-0.327336;-0.266677
-0.276401;-0.265592
-0.225832;-0.265369
-0.175595;-0.265482
-0.125092;-0.265086
-0.0749544;-0.265423
-0.0248256;-0.265539
0.0253359;-0.265596
0.0755449;-0.265729
0.125695;-0.265883
0.175832;-0.265943
0.226236;-0.266328
0.276751;-0.26701
0.327157;-0.267383
0.377687;-0.267618
0.42887;-0.268959
0.479212;-0.269546
0.530059;-0.27119
0.579959;-0.271753
0.629775;-0.26794
0.683304;-0.267207
0.738146;-0.270245
0.793298;-0.273999
0.854062;-0.261463
-0.87519;-0.222744
-0.818763;-0.231298
-0.766087;-0.229558
-0.712935;-0.226632
-0.659289;-0.224956
-0.606542;-0.224275
-0.555669;-0.225188
-0.504271;-0.224276
-0.453469;-0.22353
-0.402643;-0.223538
-0.351922;-0.22262
-0.301595;-0.2225
-0.250948;-0.221876
-0.200534;-0.221724
-0.150359;-0.22178
-0.1;-0.221592
-0.0499136;-0.221788
0.000177683;-0.221865
0.0503015;-0.221955
0.10043;-0.222033
0.150569;-0.222094
0.200864;-0.222359
0.251225;-0.222789
0.301516;-0.223129
0.351922;-0.223369
0.402734;-0.224237
0.453255;-0.224587
0.504102;-0.225627
0.554627;-0.226086
0.604928;-0.224777
0.657424;-0.224329
0.711138;-0.225805
0.764085;-0.228355
0.815228;-0.229737
0.871274;-0.222555
-0.893608;-0.179238
-0.840653;-0.184413
-0.790073;-0.185028
-0.7383;-0.18338
-0.685577;-0.181962
-0.632875;-0.18082
-0.580673;-0.180285
-0.529593;-0.180576
-0.478487;-0.179794
-0.427497;-0.179553
-0.376991;-0.179215
-0.326353;-0.17868
-0.276049;-0.178589
-0.225612;-0.178229
-0.175331;-0.178116
-0.125191;-0.178178
-0.0749747;-0.178066
-0.024909;-0.178186
0.025171;-0.17826
0.075255;-0.178318
0.125366;-0.178362
0.175572;-0.178535
0.225822;-0.178803
0.276064;-0.179042
0.326373;-0.179267
0.376958;-0.179832
0.427433;-0.18012
0.478228;-0.180741
0.52893;-0.181124
0.579687;-0.180668
0.631449;-0.180679
0.684088;-0.181465
0.73645;-0.182514
0.787336;-0.18291
0.836808;-0.184148
0.890123;-0.181965
-0.907246;-0.132826
-0.861916;-0.136474
-0.813722;-0.137871
-0.763106;-0.138612
-0.710912;-0.138149
-0.658574;-0.137317
-0.60639;-0.136638
-0.554621;-0.136236
-0.503606;-0.136152
-0.452582;-0.135819
-0.401894;-0.135452
-0.351409;-0.135247
-0.300926;-0.134905
-0.250678;-0.134843
-0.200392;-0.13463
-0.150193;-0.134575
-0.100102;-0.13461
-0.049966;-0.134553
9.1553e-05;-0.134639
0.0501506;-0.134684
0.100226;-0.134723
0.150364;-0.134829
0.200534;-0.134991
0.250719;-0.135156
0.300966;-0.135315
0.351386;-0.135694
0.401793;-0.135906
0.452444;-0.136331
0.503166;-0.136595
0.554052;-0.136527
0.605575;-0.136597
0.657678;-0.137126
0.709916;-0.137576
0.761661;-0.137204
0.812117;-0.136242
0.859467;-0.138991
0.9045;-0.135239
-0.916995;-0.0919019
-0.853231;-0.0937193
-0.794653;-0.093861
-0.739133;-0.0944523
-0.685341;-0.0937447
-0.632576;-0.0930816
-0.580456;-0.0925849
-0.528884;-0.0922028
-0.477826;-0.0921382
-0.42703;-0.0918281
-0.376416;-0.0915965
-0.326007;-0.0914565
-0.27564;-0.0912475
-0.225447;-0.0912032
-0.175248;-0.0910963
-0.125117;-0.0910603
-0.0750511;-0.0910867
-0.0249603;-0.0910679
0.0250837;-0.0911178
0.0751387;-0.091148
0.125228;-0.0912153
0.175344;-0.0913101
0.225485;-0.0914151
0.275676;-0.0915256
0.325999;-0.0917612
0.376349;-0.0919167
0.426909;-0.0921971
0.477597;-0.0924144
0.528561;-0.0924968
0.580052;-0.0926566
0.632237;-0.0931008
0.68513;-0.0936284
0.739057;-0.0938125
0.795003;-0.0935512
0.854391;-0.0955638
0.914981;-0.0935827
-0.92548;-0.046604
-0.873929;-0.0538314
-0.81885;-0.0512232
-0.764071;-0.0511738
-0.710767;-0.0504606
-0.658089;-0.0495754
-0.605991;-0.0490004
-0.554342;-0.048589
-0.503054;-0.0483462
-0.452206;-0.0481942
-0.40154;-0.0480233
-0.351047;-0.047871
-0.300717;-0.0477901
-0.250449;-0.0476621
-0.200294;-0.0476504
-0.150162;-0.0475905
-0.100071;-0.0475767
-0.0500202;-0.0475991
3.9542e-05;-0.0475926
0.0500807;-0.0476242
0.100143;-0.0476635
0.15022;-0.0477179
0.200323;-0.047783
0.25047;-0.0478472
0.300705;-0.0479945
0.350991;-0.0480909
0.401436;-0.0482767
0.45201;-0.0484223
0.502808;-0.0485743
0.553991;-0.0487572
0.605655;-0.0491614
0.657799;-0.0497676
0.710542;-0.05049
0.764196;-0.0515471
0.819335;-0.0537097
0.873355;-0.0551362
0.923483;-0.0475248
-0.887731;-0.00549366
-0.84101;-0.0068999
-0.788212;-0.00734195
-0.735702;-0.00662478
-0.683458;-0.00596712
-0.631422;-0.00530147
-0.579764;-0.00491582
-0.528421;-0.00467852
-0.477431;-0.00447248
-0.426707;-0.00440136
-0.376172;-0.00431149
-0.325776;-0.00423363
-0.275523;-0.00418704
-0.225315;-0.00413618
-0.175203;-0.00412798
-0.125109;-0.00410885
-0.0750429;-0.00410673
-0.025004;-0.0041223
0.0250428;-0.00412339
0.0750868;-0.00415199
0.125144;-0.00417761
0.175219;-0.00421278
0.225326;-0.00425112
0.275506;-0.00432283
0.325725;-0.00438299
0.376079;-0.0044859
0.426544;-0.00457099
0.477201;-0.00466713
0.528098;-0.00483509
0.579361;-0.00511583
0.630943;-0.00555051
0.682819;-0.00620073
0.734975;-0.00708431
0.787189;-0.00885491
0.838254;-0.00995393
0.885411;-0.00778225
-0.931384;0.0423581
-0.876353;0.0392846
-0.818425;0.0354469
-0.763511;0.0368466
-0.710115;0.0377093
-0.65759;0.038308
-0.605564;0.038797
-0.554013;0.0390247
-0.502886;0.0392324
-0.452011;0.0392888
-0.401382;0.0393102
-0.350926;0.0393313
-0.300615;0.0393732
-0.250394;0.0393596
-0.200245;0.0393903
-0.150149;0.0393728
-0.100079;0.0393756
-0.0500282;0.0393713
9.56061e-06;0.039358
0.0500531;0.0393533
0.100097;0.0393367
0.15016;0.0393285
0.200243;0.0393152
0.250376;0.039275
0.300568;0.0392707
0.350848;0.0392074
0.401253;0.0391814
0.451827;0.0391341
0.502621;0.0390743
0.55369;0.0388462
0.605161;0.0385481
0.657086;0.0380661
0.709559;0.0372759
0.762936;0.0359193
0.817257;0.0340465
0.873469;0.0344936
0.929036;0.046162
-0.929553;0.0884464
-0.888933;0.086308
-0.838065;0.0775635
-0.78647;0.0798954
-0.734444;0.0812961
-0.682526;0.0820757
-0.630823;0.0825186
-0.579329;0.0828256
-0.528247;0.0830471
-0.477329;0.0830415
-0.426623;0.083015
-0.376099;0.082977
-0.325752;0.0829831
-0.275481;0.0829388
-0.225323;0.082935
-0.175194;0.0829132
-0.125119;0.0828954
-0.0750626;0.0828852
-0.0250142;0.0828738
0.0250251;0.0828666
0.07507;0.0828677
0.12512;0.0828641
0.175194;0.0828807
0.225293;0.0828771
0.275431;0.0828746
0.325672;0.0828916
0.37597;0.0828774
0.426437;0.0828891
0.47706;0.0828994
0.527886;0.0828585
0.578883;0.0826042
0.630228;0.0822582
0.681833;0.0817166
0.73362;0.0805873
0.785372;0.0790386
0.836217;0.0767809
0.886379;0.077796
0.924701;0.0989424
-0.919802;0.139577
-0.863368;0.123298
-0.812068;0.123673
-0.760102;0.125225
-0.708174;0.126108
-0.65643;0.126549
-0.604938;0.126761
-0.55384;0.127077
-0.50284;0.126948
-0.452018;0.12683
-0.401382;0.126726
-0.350967;0.126702
-0.300627;0.126598
-0.250433;0.126582
-0.200277;0.126514
-0.150177;0.126491
-0.100109;0.126461
-0.0500483;0.126437
1.26142e-06;0.126432
0.0500503;0.126431
0.100105;0.126446
0.150167;0.12646
0.200266;0.126505
0.250377;0.126537
0.300554;0.126535
0.350848;0.126626
0.401216;0.12662
0.451792;0.126699
0.502544;0.126768
0.55348;0.1268
0.604578;0.126472
0.656121;0.126097
0.708131;0.125392
0.760542;0.124029
0.813543;0.122499
0.866523;0.120268
0.91552;0.146467
-0.880337;0.165027
-0.831447;0.169468
-0.782513;0.169919
-0.732126;0.170618
-0.681156;0.170929
-0.63006;0.17107
-0.579343;0.171393
-0.52836;0.171101
-0.477471;0.17081
-0.426722;0.170607
-0.376244;0.170564
-0.325819;0.170378
-0.275586;0.170352
-0.225387;0.170234
-0.175272;0.170184
-0.12518;0.170136
-0.0750984;0.170085
-0.0250356;0.17007
0.0250315;0.170066
0.0750962;0.170084
0.125169;0.170122
0.175246;0.170159
0.225369;0.17026
0.275507;0.170306
0.325691;0.170333
0.376062;0.17048
0.426474;0.170483
0.477132;0.170646
0.527883;0.170851
0.57867;0.171
0.62925;0.170659
0.679959;0.170277
0.73031;0.169689
0.779492;0.168449
0.82697;0.167179
0.871257;0.165377
-0.906841;0.199701
-0.857333;0.213948
-0.807396;0.216331
-0.757284;0.215903
-0.706391;0.215836
-0.655405;0.215815
-0.605087;0.216323
-0.554164;0.215567
-0.503106;0.215033
-0.45219;0.21465
-0.401625;0.214607
-0.351072;0.214318
-0.300796;0.214284
-0.250528;0.21411
-0.200403;0.214037
-0.150301;0.213941
-0.100185;0.213852
-0.0500998;0.21382
-3.42822e-06;0.213793
0.0500921;0.213812
0.100183;0.213858
0.150274;0.213938
0.200365;0.214014
0.250537;0.214172
0.30066;0.214287
0.350863;0.214275
